# Anthropometric measurements of military personnel in South Vietnam, recorded
# in the 1963 anthropometric survey described in R M White's 1964 ARPA report
# "Anthropometric Survey of the Armed Forces of the Republic of Vietnam"
# (DTIC no. AD 457 939).
# http://oai.dtic.mil/oai/oai?verb=getRecord&metadataPrefix=html&identifier=AD0457939
#
# Data originally downloaded from
#	http://www.dtic.mil/dticasd/docs-a/anthro_other_military.html
# circa 2009, but that URL is now defunct (gives a 404 error).
#
# This file omits 26 subjects of the original 2129 because those subjects
# had their age or a measurement missing.
#
# SUBJ_NUM = subject identifier
#            (the first digit appears to identify the subsample of personnel:
#             1 = Navy in Saigon
#             2 = Marines in Saigon
#             3 = Air Force in Saigon
#             4 = Army, Airbone Brig. in Saigon
#             5 = Army, 5th Inf. Div. in Bien Hoa
#             6 = Army, Basic Trainees in Quang Trung
#             7 = Army, 7th Inf. Div. in My Tho)
# AGE = age (years)
# WEIGHT = body mass (kg)
# STATURE = standing height, from floor to top of head (cm)
# SITTING_HT = sitting height, from top of seat to top of head (cm)
# KNEE_HT = knee height, from footrest surface to top of right knee (cm)
# WAIST_CIRC = waist circumference at navel, with relaxed abdomen (cm)
# HIP_CIRC = hip/buttock circumference where buttocks protrude most (cm)
SUBJ_NUM	AGE	WEIGHT	STATURE	SITTING_HT	KNEE_HT	WAIST_CIRC	HIP_CIRC
6155	21.5	47	161.4	81.0	48.7	68.0	80.4
6156	21.5	46	157.4	82.7	47.3	65.5	80.4
6157	21.5	45	153.4	80.3	45.0	64.5	80.4
6158	21.5	39	149.4	84.0	43.5	60.5	76.4
6159	21.5	46	159.4	78.9	46.5	63.0	81.4
6160	21.5	53	167.4	84.2	52.4	65.3	83.4
6161	21.5	50	166.4	89.9	50.5	66.0	82.4
6162	21.5	46	157.4	83.9	48.5	62.8	80.4
6163	21.5	49	156.4	85.4	47.8	64.7	80.4
6164	21.5	54	167.4	86.7	51.2	68.2	83.4
6165	24.5	44	164.4	91.4	48.6	60.0	80.4
6166	24.5	50	163.4	89.4	48.6	63.7	80.4
6167	26.5	55	161.4	82.5	49.0	71.2	84.4
6168	21.5	48	163.4	86.0	50.5	62.8	81.4
6169	26.5	47	152.4	81.5	45.2	62.8	79.4
6170	21.5	54	161.4	83.3	49.2	68.9	81.4
6172	21.5	41	149.4	82.3	42.3	60.5	77.4
6173	21.5	52	161.4	90.3	48.5	69.5	83.4
6174	22.5	51	157.4	83.5	47.5	65.9	84.4
6175	26.5	54	165.4	89.5	48.7	69.8	74.4
6176	23.5	49	158.4	82.4	47.8	65.8	82.4
6177	26.5	50	152.4	82.5	46.7	71.4	81.4
6178	21.5	49	157.4	83.5	46.5	65.6	82.4
6179	21.5	52	159.4	83.7	48.2	66.2	87.4
6180	23.5	50	157.4	85.2	44.9	69.4	83.4
6181	24.5	45	159.4	83.7	47.7	63.0	79.4
6182	22.5	44	151.4	81.2	46.0	65.0	80.4
6183	21.5	53	162.4	87.1	49.3	72.2	87.4
6184	26.5	50	158.4	83.9	47.5	64.0	82.4
6185	22.5	47	158.4	88.5	45.7	64.5	85.4
6186	26.5	54	165.4	88.4	49.5	65.7	83.4
6187	23.5	46	158.4	85.1	46.4	61.4	82.4
6188	21.5	47	158.4	87.3	45.1	67.4	83.4
6189	23.5	45	159.4	82.8	47.7	68.5	77.4
6190	21.5	50	152.4	84.2	46.0	70.5	83.4
6191	21.5	58	171.4	86.7	52.8	70.0	86.4
6192	21.5	48	162.4	88.0	48.5	66.7	82.4
6193	21.5	45	157.4	81.6	48.0	67.0	79.4
6194	21.5	47	158.4	81.6	47.8	65.5	81.4
6195	21.5	49	158.4	84.0	48.5	66.6	84.4
6196	21.5	48	156.4	79.5	46.5	69.0	82.4
6197	25.5	43	160.4	86.0	46.0	62.0	78.4
6198	25.5	47	161.4	89.2	47.5	64.0	82.4
6199	22.5	47	162.4	91.1	46.0	64.5	79.4
6200	23.5	47	159.4	82.0	46.6	69.0	82.4
6201	21.5	50	156.4	84.7	45.2	66.0	82.4
6202	22.5	46	149.4	80.6	44.5	70.0	80.4
6203	21.5	53	156.4	84.0	44.1	71.0	84.4
6204	21.5	49	159.4	84.2	44.0	66.0	81.4
6205	27.5	51	160.4	87.3	46.5	68.5	83.4
6206	21.5	57	170.4	89.4	49.2	66.0	86.4
6207	21.5	54	166.4	87.2	49.9	65.0	83.4
6208	26.5	46	163.4	85.7	48.5	61.5	79.4
6209	21.5	51	155.4	84.7	46.7	65.5	83.4
6210	22.5	47	151.4	81.1	46.5	66.4	86.4
6211	22.5	58	167.4	88.9	49.1	67.4	87.4
6212	21.5	52	160.4	84.3	48.3	66.9	85.4
6213	24.5	43	151.4	80.4	44.4	62.0	79.4
6214	30.5	44	155.4	80.7	49.2	62.2	75.4
6215	21.5	50	157.4	82.5	48.0	70.0	83.4
7001	20.5	42	158.4	84.5	47.2	58.0	77.4
7002	22.5	45	150.4	82.5	44.2	68.5	81.4
7003	32.5	73	152.4	83.7	47.8	88.5	100.4
7004	24.5	56	166.4	89.9	51.2	68.6	84.4
7005	22.5	65	177.4	92.5	47.9	66.4	92.4
7006	22.5	44	154.4	81.3	45.4	56.8	85.4
7007	25.5	45	152.4	83.6	43.2	65.5	80.4
7008	21.5	54	163.4	80.8	48.5	67.8	86.4
7009	22.5	55	164.4	88.1	48.1	69.0	84.4
7010	25.5	53	157.4	85.1	45.9	68.2	82.4
7011	34.5	41	148.4	78.6	43.8	65.8	76.4
7012	25.5	49	153.4	76.5	46.9	68.2	81.4
7013	21.5	49	159.4	83.2	46.9	68.0	80.4
7014	21.5	51	168.4	86.2	51.8	67.5	81.4
7015	24.5	48	159.4	84.0	45.3	64.8	80.4
7016	35.5	40	147.4	78.2	44.2	65.4	76.4
7017	18.5	49	160.4	87.9	45.9	65.7	85.4
7018	24.5	55	151.4	84.6	44.0	77.0	86.4
7019	21.5	45	160.4	86.0	45.5	60.0	82.4
7020	23.5	58	162.4	87.9	49.5	72.0	89.4
7021	24.5	60	160.4	85.8	47.8	63.0	81.4
7022	24.5	40	145.4	78.5	42.9	63.5	75.4
7023	24.5	47	160.4	86.0	47.0	65.5	82.4
7024	22.5	53	164.4	90.0	49.0	62.5	80.4
7025	30.5	53	166.4	88.5	47.5	67.0	87.4
7026	22.5	54	164.4	89.0	48.5	65.5	83.4
7027	23.5	48	153.4	80.5	46.5	65.3	80.4
7028	23.5	51	156.4	80.0	46.3	70.2	84.4
7029	23.5	49	161.4	82.2	49.1	64.3	79.4
7030	22.5	55	162.4	89.0	47.6	68.0	83.4
7031	23.5	52	158.4	88.6	45.0	67.7	85.4
7032	25.5	40	153.4	83.0	44.5	64.5	75.4
7033	23.5	45	163.4	84.8	49.5	66.0	80.4
7034	22.5	41	149.4	79.3	45.2	61.5	76.4
7035	23.5	47	165.4	90.2	48.2	63.2	84.4
7036	23.5	40	146.4	78.1	42.4	65.4	80.4
7037	26.5	47	161.4	81.0	50.8	61.5	77.4
7038	33.5	53	169.4	87.5	48.9	75.0	83.4
7039	23.5	52	161.4	85.0	47.0	66.5	81.4
7040	23.5	58	165.4	87.0	50.5	71.0	87.4
7041	29.5	67	171.4	90.3	52.4	75.0	91.4
7042	22.5	48	154.4	81.5	45.5	66.0	80.4
7043	19.5	58	162.4	84.0	50.9	74.0	85.4
7044	18.5	49	164.4	82.8	51.1	62.8	78.4
7045	22.5	50	164.4	83.8	48.8	59.6	79.4
7046	24.5	47	151.4	84.0	41.8	61.0	80.4
7047	24.5	51	164.4	88.2	45.7	64.0	82.4
7048	33.5	52	163.4	89.0	48.5	69.3	87.4
7049	24.5	49	154.4	79.1	45.7	66.7	82.4
7050	31.5	44	152.4	82.1	43.9	66.0	82.4
7051	23.5	47	149.4	79.1	45.7	69.2	80.4
7052	25.5	46	159.4	86.3	47.2	66.0	78.4
7053	22.5	45	154.4	81.5	44.8	63.5	77.4
7054	21.5	50	157.4	84.9	46.3	68.5	79.4
7055	22.5	43	151.4	79.5	44.0	64.0	75.4
7056	23.5	46	154.4	82.3	45.8	65.5	79.4
7057	22.5	47	162.4	88.2	47.5	65.0	83.4
7058	28.5	45	149.4	80.2	43.0	66.0	78.4
7059	20.5	56	165.4	89.5	49.0	69.0	83.4
7060	24.5	50	164.4	84.5	51.3	67.0	81.4
7061	24.5	45	158.4	85.8	46.6	65.0	79.4
7062	19.5	45	153.4	79.3	47.7	61.0	78.4
7063	30.5	51	160.4	85.0	48.5	69.0	83.4
7064	22.5	45	151.4	80.5	45.5	61.5	81.4
7065	22.5	52	160.4	87.0	48.5	66.5	84.4
7066	21.5	54	157.4	80.0	47.3	74.0	84.4
7067	27.5	58	173.4	82.0	54.5	70.3	84.4
7068	22.5	49	160.4	81.5	49.0	66.0	80.4
7069	23.5	45	158.4	82.6	47.1	62.7	78.4
7070	27.5	46	154.4	80.5	46.3	62.8	76.4
7071	21.5	53	162.4	81.7	46.2	67.8	81.4
7072	23.5	55	158.4	82.1	48.0	69.0	84.4
7073	25.5	43	154.4	81.5	45.0	62.5	77.4
7074	23.5	46	159.4	82.4	48.0	65.0	80.4
7075	21.5	43	154.4	82.2	45.8	56.5	78.4
7076	27.5	50	159.4	82.7	47.4	62.0	83.4
7077	26.5	50	157.4	86.5	46.0	63.0	81.4
7078	20.5	57	163.4	84.0	48.0	71.0	86.4
7079	21.5	45	154.4	77.8	46.7	63.0	79.4
7080	24.5	60	170.4	88.1	53.4	76.5	86.4
7081	23.5	52	160.4	78.6	49.6	68.5	81.4
7082	20.5	54	167.4	84.5	50.5	69.0	84.4
7083	21.5	52	157.4	80.5	47.5	67.8	84.4
7084	24.5	53	163.4	84.7	46.9	67.7	82.4
7085	24.5	46	149.4	80.3	44.2	70.0	82.4
7086	21.5	53	167.4	86.7	50.8	65.0	83.4
7087	25.5	58	161.4	84.3	49.3	72.5	87.4
7088	24.5	51	159.4	83.8	47.7	67.2	80.4
7090	22.5	52	167.4	85.3	48.7	63.0	79.4
7091	23.5	50	152.4	80.7	45.9	70.0	83.4
7092	24.5	44	150.4	80.5	43.5	67.0	79.4
7093	23.5	50	150.4	84.8	45.3	65.0	83.4
7094	22.5	51	161.4	87.5	45.5	70.3	80.4
7095	22.5	45	152.4	79.3	43.4	61.0	77.4
7096	21.5	55	157.4	83.5	48.0	70.8	87.4
7097	22.5	52	159.4	85.7	47.0	65.0	81.4
7098	28.5	56	158.4	85.3	48.0	67.5	83.4
7099	24.5	48	160.4	82.2	47.0	61.0	81.4
7100	27.5	48	158.4	82.0	48.4	67.0	76.4
7101	23.5	48	162.4	84.0	49.0	63.0	78.4
7102	32.5	51	166.4	82.1	50.5	67.0	81.4
7103	29.5	58	172.4	88.9	51.9	70.0	85.4
7104	20.5	46	156.4	83.5	46.7	66.2	78.4
7105	25.5	50	169.4	85.2	50.4	66.2	82.4
7106	21.5	48	165.4	85.5	49.6	66.0	80.4
7107	25.5	50	169.4	87.7	52.5	66.5	81.4
7108	19.5	50	166.4	87.0	50.5	62.0	81.4
7109	34.5	72	160.4	83.9	48.8	88.0	95.4
7110	34.5	54	164.4	85.6	48.1	70.2	87.4
7111	26.5	54	162.4	87.0	48.6	64.0	80.4
7112	27.5	46	163.4	82.0	48.0	59.2	80.4
7113	22.5	55	154.4	86.6	44.5	66.0	84.4
7114	25.5	45	158.4	80.9	48.3	61.3	79.4
7115	24.5	53	165.4	89.0	48.7	67.5	83.4
7116	38.5	56	161.4	85.5	46.5	61.5	80.4
7117	26.5	44	153.4	83.7	45.5	62.0	79.4
7118	31.5	65	166.4	89.5	48.2	66.0	85.4
7119	24.5	49	162.4	82.0	49.7	64.8	80.4
7120	28.5	43	159.4	82.5	47.2	63.8	77.4
7121	25.5	44	154.4	83.0	44.6	62.2	78.4
7122	37.5	57	166.4	85.9	49.8	76.4	88.4
7123	32.5	55	161.4	85.7	48.7	70.5	85.4
7124	25.5	37	146.4	77.5	44.5	56.3	77.4
7125	26.5	42	156.4	84.3	45.7	64.6	79.4
7126	28.5	43	150.4	80.5	43.8	59.5	76.4
7127	29.5	55	155.4	81.5	46.0	68.0	85.4
7128	28.5	44	148.4	78.6	44.0	59.5	78.4
7129	28.5	41	155.4	82.1	46.8	59.0	72.4
7130	39.5	45	155.4	85.7	43.7	65.3	81.4
7131	30.5	56	158.4	84.9	48.2	71.5	85.4
7132	30.5	38	158.4	82.7	42.8	57.5	76.4
7133	35.5	40	151.4	80.5	45.3	63.0	77.4
7134	33.5	47	155.4	81.2	47.0	67.0	81.4
7135	25.5	54	166.4	84.5	50.5	68.0	84.4
7136	31.5	51	167.4	87.3	50.5	67.0	84.4
7138	26.5	41	148.4	79.0	42.0	63.0	76.4
7139	33.5	53	159.4	85.5	45.0	71.0	82.4
7140	31.5	45	150.4	82.6	46.8	60.5	79.4
7141	25.5	45	160.4	87.3	47.7	64.0	78.4
7142	23.5	42	156.4	85.5	45.6	59.5	79.4
7143	26.5	40	154.4	83.0	43.0	58.0	79.4
7144	24.5	59	165.4	87.3	48.7	73.5	88.4
7145	27.5	45	153.4	79.5	44.8	62.5	78.4
7146	36.5	41	157.4	79.3	45.9	63.0	78.4
7147	27.5	57	162.4	83.4	45.5	67.0	88.4
7148	37.5	47	154.4	82.0	44.3	65.5	80.4
7149	25.5	49	159.4	86.2	46.5	63.0	80.4
7151	25.5	53	161.4	82.6	48.0	67.0	80.4
7152	26.5	46	158.4	87.9	45.9	64.2	81.4
7153	25.5	55	163.4	87.4	48.9	68.5	86.4
7154	30.5	46	161.4	86.2	47.5	63.2	80.4
7155	28.5	49	165.4	84.7	47.9	63.5	83.4
7156	26.5	59	168.4	85.0	50.5	73.2	85.4
7157	25.5	55	162.4	86.1	48.5	68.7	86.4
7158	27.5	53	166.4	86.2	49.0	62.8	84.4
7159	27.5	53	160.4	82.4	46.6	68.8	80.4
7160	35.5	39	152.4	80.0	45.3	56.2	75.4
7161	27.5	59	160.4	87.6	48.0	70.8	90.4
7162	21.5	56	160.4	85.1	48.3	68.5	84.4
7163	32.5	44	153.4	81.5	45.8	66.0	79.4
7164	26.5	42	155.4	78.4	45.8	58.0	76.4
7165	24.5	54	161.4	83.5	45.7	72.0	85.4
7166	25.5	39	157.4	82.0	45.0	60.0	74.4
7167	26.5	45	160.4	82.5	46.0	61.0	79.4
7168	25.5	42	158.4	88.0	44.5	64.5	78.4
7169	29.5	72	169.4	91.0	48.8	81.0	94.4
7170	34.5	52	163.4	87.5	48.0	70.5	80.4
7171	29.5	50	155.4	84.0	44.0	67.5	84.4
7172	36.5	47	154.4	75.7	46.4	64.8	76.4
7173	33.5	55	156.4	79.5	46.7	69.0	88.4
7174	34.5	45	153.4	80.1	44.2	62.5	77.4
7175	27.5	50	162.4	84.6	49.2	65.0	84.4
7176	39.5	35	146.4	75.5	41.8	58.5	72.4
7177	36.5	45	153.4	82.0	44.6	70.0	80.4
7178	39.5	55	162.4	84.0	47.6	72.0	85.4
7179	36.5	40	154.4	81.1	46.2	57.8	83.4
7180	33.5	44	153.4	80.7	46.1	61.5	79.4
7181	32.5	41	153.4	80.2	45.0	63.0	78.4
7182	33.5	54	168.4	85.5	50.2	65.5	85.4
7183	31.5	44	161.4	84.8	48.2	60.8	78.4
7184	31.5	52	167.4	91.3	48.4	63.8	83.4
7185	32.5	52	166.4	90.2	50.1	67.8	85.4
7186	31.5	45	154.4	80.2	45.3	67.4	80.4
7187	29.5	52	176.4	92.5	51.6	62.5	82.4
7188	34.5	50	160.4	85.5	47.2	69.5	83.4
7189	31.5	47	152.4	83.3	45.3	67.5	83.4
7190	32.5	50	160.4	86.3	46.5	68.2	81.4
7191	33.5	55	162.4	83.6	47.5	69.0	84.4
7192	26.5	48	162.4	86.0	46.3	61.0	80.4
7193	31.5	57	163.4	83.5	48.8	77.0	87.4
7194	27.5	59	158.4	86.4	47.3	74.4	88.4
7195	29.5	49	164.4	83.3	51.2	69.0	82.4
7196	33.5	42	157.4	82.7	44.4	64.2	78.4
7197	33.5	58	171.4	94.9	49.7	70.0	88.4
7198	33.5	52	158.4	85.8	47.7	67.0	81.4
7199	27.5	41	145.4	79.0	42.5	63.5	76.4
7200	36.5	51	162.4	88.3	47.5	67.0	83.4
7201	26.5	55	164.4	88.5	46.2	67.5	86.4
7202	33.5	55	156.4	89.2	44.0	74.0	84.4
7203	28.5	52	158.4	83.3	47.5	68.0	82.4
7204	27.5	50	154.4	83.6	45.7	67.5	80.4
7205	29.5	52	167.4	90.0	48.0	64.0	82.4
7206	31.5	40	150.4	80.0	43.0	60.5	78.4
7207	39.5	46	161.4	87.5	46.8	68.0	77.4
7208	33.5	46	151.4	77.5	44.0	68.0	79.4
7209	30.5	49	153.4	83.5	45.0	65.0	82.4
7210	25.5	54	170.4	87.5	50.8	69.0	80.4
7211	33.5	42	147.4	77.6	44.6	64.0	76.4
7212	30.5	45	157.4	81.5	45.5	64.0	79.4
7213	37.5	55	160.4	82.2	46.0	66.0	85.4
7214	34.5	47	152.4	84.3	44.5	62.5	79.4
7215	25.5	49	165.4	87.0	47.4	61.5	81.4
7216	28.5	45	149.4	80.5	43.8	63.5	77.4
7217	37.5	46	148.4	77.5	43.5	69.3	79.4
7218	30.5	55	169.4	87.2	52.4	69.2	84.4
7220	33.5	61	165.4	90.3	49.7	78.4	94.4
7221	29.5	46	167.4	84.5	51.3	60.7	80.4
7222	29.5	51	159.4	86.7	47.2	68.6	82.4
7223	31.5	47	161.4	88.2	46.3	62.0	79.4
7224	28.5	40	151.4	81.5	46.3	61.5	78.4
7225	37.5	52	160.4	82.0	45.6	70.0	80.4
7226	28.5	49	164.4	86.2	48.2	66.0	80.4
7227	33.5	59	159.4	83.2	47.5	73.3	87.4
7228	28.5	53	155.4	84.1	46.6	66.0	82.4
7229	30.5	57	158.4	83.2	47.5	67.0	85.4
7230	35.5	51	158.4	82.1	47.8	66.8	78.4
7231	36.5	42	152.4	81.3	44.0	57.8	75.4
7232	28.5	52	166.4	88.3	48.6	60.8	81.4
7233	27.5	53	168.4	85.4	49.8	67.0	82.4
7234	26.5	44	155.4	77.6	45.0	59.8	76.4
7235	34.5	61	156.4	78.0	46.7	77.5	89.4
7236	31.5	49	152.4	84.7	46.3	67.8	81.4
7237	34.5	55	160.4	88.0	47.0	68.0	86.4
7238	33.5	41	158.4	84.0	46.6	59.5	80.4
7239	35.5	45	158.4	84.7	47.2	66.1	82.4
7240	31.5	52	164.4	90.7	46.5	66.4	83.4
7241	30.5	60	154.4	83.0	45.8	82.5	87.4
7242	38.5	46	169.4	85.8	48.6	63.5	82.4
7243	31.5	57	159.4	84.3	47.5	78.8	89.4
7244	24.5	45	162.4	86.3	47.8	61.5	80.4
7245	39.5	46	166.4	88.0	47.0	62.5	80.4
7247	27.5	46	156.4	82.8	47.8	63.5	78.4
7248	33.5	64	164.4	87.6	49.0	74.0	91.4
7249	41.5	52	153.4	79.2	46.5	75.5	82.4
7250	32.5	50	169.4	92.0	50.0	61.0	85.4
7251	33.5	45	152.4	79.0	44.0	64.5	77.4
7252	44.5	61	169.4	91.6	49.8	72.0	87.4
7253	53.5	70	161.4	84.5	47.5	85.0	96.4
7254	36.5	50	161.4	84.5	48.2	65.0	82.4
7255	26.5	46	159.4	82.3	46.4	64.0	80.4
7256	36.5	71	163.4	84.8	47.5	82.0	95.4
7257	39.5	60	160.4	83.5	50.4	78.0	87.4
7258	34.5	72	165.4	86.2	52.0	85.0	95.4
7259	22.5	50	160.4	83.0	49.5	68.0	79.4
7260	36.5	50	156.4	82.7	45.5	68.0	81.4
7261	31.5	49	158.4	82.7	47.2	68.2	86.4
7262	38.5	58	171.4	92.2	50.3	73.4	85.4
7263	28.5	55	165.4	89.7	48.7	70.4	86.4
7264	27.5	46	157.4	85.2	45.9	64.5	81.4
7265	27.5	58	170.4	87.9	52.9	74.7	87.4
7266	39.5	46	162.4	86.2	45.8	65.5	83.4
7267	35.5	65	169.4	90.0	51.5	79.5	90.4
7268	32.5	45	156.4	82.3	46.8	62.5	77.4
7269	30.5	54	163.4	84.5	49.1	67.0	82.4
7270	37.5	64	165.4	82.6	49.3	82.9	90.4
7271	37.5	45	156.4	79.5	47.0	63.7	75.4
7272	22.5	48	164.4	83.5	48.3	64.8	79.4
7273	33.5	54	164.4	85.5	49.9	71.0	85.4
7274	30.5	55	165.4	83.6	48.6	65.0	83.4
7275	36.5	45	158.4	80.7	47.3	64.0	79.4
7276	29.5	55	174.4	88.8	51.1	68.0	85.4
7277	32.5	50	157.4	86.5	42.3	66.0	83.4
7278	26.5	51	172.4	87.0	52.0	62.0	80.4
7279	33.5	58	161.4	84.5	48.2	73.2	87.4
7280	37.5	62	157.4	78.5	47.6	77.2	90.4
7281	44.5	46	147.4	82.1	43.0	65.8	78.4
7282	38.5	43	147.4	79.5	41.8	64.7	79.4
7283	41.5	48	153.4	83.3	44.5	67.0	82.4
7284	36.5	45	158.4	86.7	45.2	63.8	80.4
7285	31.5	50	165.4	87.2	49.3	62.3	84.4
7286	36.5	57	164.4	82.7	48.3	67.0	83.4
7287	36.5	64	162.4	86.5	48.5	76.0	88.4
7288	35.5	65	157.4	85.3	47.2	86.3	98.4
7289	36.5	50	161.4	85.1	48.8	69.7	81.4
7290	32.5	62	172.4	91.5	52.0	74.4	90.4
7291	38.5	60	163.4	87.4	48.0	72.0	87.4
7292	24.5	43	154.4	80.7	46.3	61.0	77.4
7293	43.5	60	154.4	82.2	45.8	81.0	89.4
7294	36.5	49	162.4	82.4	49.0	61.0	80.4
7295	42.5	49	158.4	86.0	46.4	69.5	88.4
7296	35.5	56	172.4	88.5	53.1	69.0	85.4
7297	43.5	52	165.4	87.5	49.0	67.0	82.4
7298	40.5	53	159.4	88.7	46.9	74.9	86.4
7299	31.5	59	170.4	89.7	47.7	71.5	91.4
7300	41.5	50	167.4	85.9	48.5	64.0	83.4
7301	41.5	62	162.4	81.5	48.6	78.5	89.4
7302	36.5	45	150.4	82.7	44.2	64.5	79.4
7303	36.5	43	161.4	88.9	45.3	61.5	79.4
7304	43.5	57	165.4	88.9	49.7	72.5	87.4
7305	33.5	62	159.4	84.5	47.5	77.5	93.4
7306	35.5	47	154.4	82.7	45.1	66.2	79.4
